group	colour	key	showSelected2	showSelected3	x
1	#00BFC4	1	13	prédiction	-1.45189931569621
1	#00BFC4	1	14	prédiction	-1.45189931569621
1	#00BFC4	1	15	prédiction	-1.45189931569621
1	#00BFC4	1	16	prédiction	-1.45189931569621
1	#00BFC4	1	17	prédiction	-1.45189931569621
1	#00BFC4	1	18	prédiction	-1.45189931569621
1	#00BFC4	1	19	prédiction	-1.45189931569621
1	#00BFC4	1	20	prédiction	-1.45189931569621
1	#00BFC4	1	21	prédiction	-1.45189931569621
1	#00BFC4	1	22	prédiction	-1.45189931569621
1	#00BFC4	1	23	prédiction	-1.45189931569621
1	#00BFC4	1	24	prédiction	-1.45189931569621
1	#00BFC4	1	25	prédiction	-1.45189931569621
1	#00BFC4	1	26	prédiction	-1.45189931569621
1	#00BFC4	1	27	prédiction	-1.45189931569621
1	#00BFC4	1	28	prédiction	-1.45189931569621
1	#00BFC4	1	29	prédiction	-1.45189931569621
1	#00BFC4	1	30	prédiction	-1.45189931569621
1	#00BFC4	1	31	prédiction	-1.45189931569621
1	#00BFC4	1	32	prédiction	-1.45189931569621
1	#00BFC4	1	33	prédiction	-1.45189931569621
1	#00BFC4	1	34	prédiction	-1.45189931569621
1	#00BFC4	1	35	prédiction	-1.45189931569621
1	#00BFC4	1	36	prédiction	-1.45189931569621
1	#00BFC4	1	37	prédiction	-1.45189931569621
1	#00BFC4	1	38	prédiction	-1.45189931569621
1	#00BFC4	1	39	prédiction	-1.45189931569621
1	#00BFC4	1	40	prédiction	-1.45189931569621
1	#00BFC4	1	0	prédiction	-1.45100443996489
1	#00BFC4	1	1	prédiction	-1.45100443996489
1	#00BFC4	1	2	prédiction	-1.45100443996489
1	#00BFC4	1	3	prédiction	-1.45100443996489
1	#00BFC4	1	4	prédiction	-1.45100443996489
1	#00BFC4	1	5	prédiction	-1.45100443996489
1	#00BFC4	1	6	prédiction	-1.45100443996489
1	#00BFC4	1	7	prédiction	-1.45100443996489
1	#00BFC4	1	8	prédiction	-1.45100443996489
1	#00BFC4	1	9	prédiction	-1.45100443996489
1	#00BFC4	1	10	prédiction	-1.45100443996489
1	#00BFC4	1	11	prédiction	-1.45100443996489
1	#00BFC4	1	12	prédiction	-1.45100443996489
1	#00BFC4	1	13	prédiction	-1.45100443996489
1	#00BFC4	1	14	prédiction	-1.45100443996489
1	#00BFC4	1	15	prédiction	-1.45100443996489
1	#00BFC4	1	16	prédiction	-1.45100443996489
1	#00BFC4	1	17	prédiction	-1.45100443996489
1	#00BFC4	1	18	prédiction	-1.45100443996489
1	#00BFC4	1	19	prédiction	-1.45100443996489
1	#00BFC4	1	20	prédiction	-1.45100443996489
1	#00BFC4	1	21	prédiction	-1.45100443996489
1	#00BFC4	1	22	prédiction	-1.45100443996489
1	#00BFC4	1	23	prédiction	-1.45100443996489
1	#00BFC4	1	24	prédiction	-1.45100443996489
1	#00BFC4	1	25	prédiction	-1.45100443996489
1	#00BFC4	1	26	prédiction	-1.45100443996489
1	#00BFC4	1	27	prédiction	-1.45100443996489
1	#00BFC4	1	28	prédiction	-1.45100443996489
1	#00BFC4	1	29	prédiction	-1.45100443996489
1	#00BFC4	1	30	prédiction	-1.45100443996489
1	#00BFC4	1	31	prédiction	-1.45100443996489
1	#00BFC4	1	32	prédiction	-1.45100443996489
1	#00BFC4	1	33	prédiction	-1.45100443996489
1	#00BFC4	1	34	prédiction	-1.45100443996489
1	#00BFC4	1	35	prédiction	-1.45100443996489
1	#00BFC4	1	36	prédiction	-1.45100443996489
1	#00BFC4	1	37	prédiction	-1.45100443996489
1	#00BFC4	1	38	prédiction	-1.45100443996489
1	#00BFC4	1	39	prédiction	-1.45100443996489
1	#00BFC4	1	40	prédiction	-1.45100443996489
1	#00BFC4	1	0	prédiction	-1.4069480211474
1	#00BFC4	1	1	prédiction	-1.4069480211474
1	#00BFC4	1	2	prédiction	-1.4069480211474
1	#00BFC4	1	3	prédiction	-1.4069480211474
1	#00BFC4	1	4	prédiction	-1.4069480211474
1	#00BFC4	1	5	prédiction	-1.4069480211474
1	#00BFC4	1	6	prédiction	-1.4069480211474
1	#00BFC4	1	7	prédiction	-1.4069480211474
1	#00BFC4	1	8	prédiction	-1.4069480211474
1	#00BFC4	1	9	prédiction	-1.4069480211474
1	#00BFC4	1	10	prédiction	-1.4069480211474
1	#00BFC4	1	11	prédiction	-1.4069480211474
1	#00BFC4	1	12	prédiction	-1.4069480211474
1	#00BFC4	1	13	prédiction	-1.4069480211474
1	#00BFC4	1	14	prédiction	-1.4069480211474
1	#00BFC4	1	15	prédiction	-1.4069480211474
1	#00BFC4	1	16	prédiction	-1.4069480211474
1	#00BFC4	1	17	prédiction	-1.4069480211474
1	#00BFC4	1	18	prédiction	-1.4069480211474
1	#00BFC4	1	19	prédiction	-1.4069480211474
1	#00BFC4	1	20	prédiction	-1.4069480211474
1	#00BFC4	1	21	prédiction	-1.4069480211474
1	#00BFC4	1	22	prédiction	-1.4069480211474
1	#00BFC4	1	23	prédiction	-1.4069480211474
1	#00BFC4	1	24	prédiction	-1.4069480211474
1	#00BFC4	1	25	prédiction	-1.4069480211474
1	#00BFC4	1	26	prédiction	-1.4069480211474
1	#00BFC4	1	27	prédiction	-1.4069480211474
1	#00BFC4	1	28	prédiction	-1.4069480211474
1	#00BFC4	1	29	prédiction	-1.4069480211474
1	#00BFC4	1	30	prédiction	-1.4069480211474
1	#00BFC4	1	31	prédiction	-1.4069480211474
1	#00BFC4	1	32	prédiction	-1.4069480211474
1	#00BFC4	1	33	prédiction	-1.4069480211474
1	#00BFC4	1	34	prédiction	-1.4069480211474
1	#00BFC4	1	35	prédiction	-1.4069480211474
1	#00BFC4	1	36	prédiction	-1.4069480211474
1	#00BFC4	1	37	prédiction	-1.4069480211474
1	#00BFC4	1	38	prédiction	-1.4069480211474
1	#00BFC4	1	39	prédiction	-1.4069480211474
1	#00BFC4	1	40	prédiction	-1.4069480211474
1	#00BFC4	1	0	prédiction	-1.39667598763481
1	#00BFC4	1	1	prédiction	-1.39667598763481
1	#00BFC4	1	2	prédiction	-1.39667598763481
1	#00BFC4	1	3	prédiction	-1.39667598763481
1	#00BFC4	1	4	prédiction	-1.39667598763481
1	#00BFC4	1	5	prédiction	-1.39667598763481
1	#00BFC4	1	6	prédiction	-1.39667598763481
1	#00BFC4	1	7	prédiction	-1.39667598763481
1	#00BFC4	1	8	prédiction	-1.39667598763481
1	#00BFC4	1	9	prédiction	-1.39667598763481
1	#00BFC4	1	10	prédiction	-1.39667598763481
1	#00BFC4	1	11	prédiction	-1.39667598763481
1	#00BFC4	1	12	prédiction	-1.39667598763481
1	#00BFC4	1	13	prédiction	-1.39667598763481
1	#00BFC4	1	14	prédiction	-1.39667598763481
1	#00BFC4	1	15	prédiction	-1.39667598763481
1	#00BFC4	1	16	prédiction	-1.39667598763481
1	#00BFC4	1	17	prédiction	-1.39667598763481
1	#00BFC4	1	18	prédiction	-1.39667598763481
1	#00BFC4	1	19	prédiction	-1.39667598763481
1	#00BFC4	1	20	prédiction	-1.39667598763481
1	#00BFC4	1	21	prédiction	-1.39667598763481
1	#00BFC4	1	22	prédiction	-1.39667598763481
1	#00BFC4	1	23	prédiction	-1.39667598763481
1	#00BFC4	1	24	prédiction	-1.39667598763481
1	#00BFC4	1	25	prédiction	-1.39667598763481
1	#00BFC4	1	26	prédiction	-1.39667598763481
1	#00BFC4	1	27	prédiction	-1.39667598763481
1	#00BFC4	1	28	prédiction	-1.39667598763481
1	#00BFC4	1	29	prédiction	-1.39667598763481
1	#00BFC4	1	30	prédiction	-1.39667598763481
1	#00BFC4	1	31	prédiction	-1.39667598763481
1	#00BFC4	1	32	prédiction	-1.39667598763481
1	#00BFC4	1	33	prédiction	-1.39667598763481
1	#00BFC4	1	34	prédiction	-1.39667598763481
1	#00BFC4	1	35	prédiction	-1.39667598763481
1	#00BFC4	1	36	prédiction	-1.39667598763481
1	#00BFC4	1	37	prédiction	-1.39667598763481
1	#00BFC4	1	38	prédiction	-1.39667598763481
1	#00BFC4	1	39	prédiction	-1.39667598763481
1	#00BFC4	1	40	prédiction	-1.39667598763481
1	#00BFC4	1	0	prédiction	-1.37843912467361
1	#00BFC4	1	1	prédiction	-1.37843912467361
1	#00BFC4	1	2	prédiction	-1.37843912467361
1	#00BFC4	1	3	prédiction	-1.37843912467361
1	#00BFC4	1	4	prédiction	-1.37843912467361
1	#00BFC4	1	5	prédiction	-1.37843912467361
1	#00BFC4	1	6	prédiction	-1.37843912467361
1	#00BFC4	1	7	prédiction	-1.37843912467361
1	#00BFC4	1	8	prédiction	-1.37843912467361
1	#00BFC4	1	9	prédiction	-1.37843912467361
1	#00BFC4	1	10	prédiction	-1.37843912467361
1	#00BFC4	1	11	prédiction	-1.37843912467361
1	#00BFC4	1	12	prédiction	-1.37843912467361
1	#00BFC4	1	13	prédiction	-1.37843912467361
1	#00BFC4	1	14	prédiction	-1.37843912467361
1	#00BFC4	1	15	prédiction	-1.37843912467361
1	#00BFC4	1	16	prédiction	-1.37843912467361
1	#00BFC4	1	17	prédiction	-1.37843912467361
1	#00BFC4	1	18	prédiction	-1.37843912467361
1	#00BFC4	1	19	prédiction	-1.37843912467361
1	#00BFC4	1	20	prédiction	-1.37843912467361
1	#00BFC4	1	21	prédiction	-1.37843912467361
1	#00BFC4	1	22	prédiction	-1.37843912467361
1	#00BFC4	1	23	prédiction	-1.37843912467361
1	#00BFC4	1	24	prédiction	-1.37843912467361
1	#00BFC4	1	25	prédiction	-1.37843912467361
1	#00BFC4	1	26	prédiction	-1.37843912467361
1	#00BFC4	1	27	prédiction	-1.37843912467361
1	#00BFC4	1	28	prédiction	-1.37843912467361
1	#00BFC4	1	29	prédiction	-1.37843912467361
1	#00BFC4	1	30	prédiction	-1.37843912467361
1	#00BFC4	1	31	prédiction	-1.37843912467361
1	#00BFC4	1	32	prédiction	-1.37843912467361
1	#00BFC4	1	33	prédiction	-1.37843912467361
1	#00BFC4	1	34	prédiction	-1.37843912467361
1	#00BFC4	1	35	prédiction	-1.37843912467361
1	#00BFC4	1	36	prédiction	-1.37843912467361
1	#00BFC4	1	37	prédiction	-1.37843912467361
1	#00BFC4	1	38	prédiction	-1.37843912467361
1	#00BFC4	1	39	prédiction	-1.37843912467361
1	#00BFC4	1	40	prédiction	-1.37843912467361
1	#00BFC4	1	0	prédiction	-1.33346440410241
1	#00BFC4	1	1	prédiction	-1.33346440410241
1	#00BFC4	1	2	prédiction	-1.33346440410241
1	#00BFC4	1	3	prédiction	-1.33346440410241
1	#00BFC4	1	4	prédiction	-1.33346440410241
1	#00BFC4	1	5	prédiction	-1.33346440410241
1	#00BFC4	1	6	prédiction	-1.33346440410241
1	#00BFC4	1	7	prédiction	-1.33346440410241
1	#00BFC4	1	8	prédiction	-1.33346440410241
1	#00BFC4	1	9	prédiction	-1.33346440410241
1	#00BFC4	1	10	prédiction	-1.33346440410241
1	#00BFC4	1	11	prédiction	-1.33346440410241
1	#00BFC4	1	12	prédiction	-1.33346440410241
1	#00BFC4	1	13	prédiction	-1.33346440410241
1	#00BFC4	1	14	prédiction	-1.33346440410241
1	#00BFC4	1	15	prédiction	-1.33346440410241
1	#00BFC4	1	16	prédiction	-1.33346440410241
1	#00BFC4	1	17	prédiction	-1.33346440410241
1	#00BFC4	1	18	prédiction	-1.33346440410241
1	#00BFC4	1	19	prédiction	-1.33346440410241
1	#00BFC4	1	20	prédiction	-1.33346440410241
1	#00BFC4	1	21	prédiction	-1.33346440410241
1	#00BFC4	1	22	prédiction	-1.33346440410241
1	#00BFC4	1	23	prédiction	-1.33346440410241
1	#00BFC4	1	24	prédiction	-1.33346440410241
1	#00BFC4	1	25	prédiction	-1.33346440410241
1	#00BFC4	1	26	prédiction	-1.33346440410241
1	#00BFC4	1	27	prédiction	-1.33346440410241
1	#00BFC4	1	28	prédiction	-1.33346440410241
1	#00BFC4	1	29	prédiction	-1.33346440410241
1	#00BFC4	1	30	prédiction	-1.33346440410241
1	#00BFC4	1	31	prédiction	-1.33346440410241
1	#00BFC4	1	32	prédiction	-1.33346440410241
1	#00BFC4	1	33	prédiction	-1.33346440410241
1	#00BFC4	1	34	prédiction	-1.33346440410241
1	#00BFC4	1	35	prédiction	-1.33346440410241
1	#00BFC4	1	36	prédiction	-1.33346440410241
1	#00BFC4	1	37	prédiction	-1.33346440410241
1	#00BFC4	1	38	prédiction	-1.33346440410241
1	#00BFC4	1	39	prédiction	-1.33346440410241
1	#00BFC4	1	40	prédiction	-1.33346440410241
1	#00BFC4	1	0	prédiction	-1.30060499813408
1	#00BFC4	1	1	prédiction	-1.30060499813408
1	#00BFC4	1	2	prédiction	-1.30060499813408
1	#00BFC4	1	3	prédiction	-1.30060499813408
1	#00BFC4	1	4	prédiction	-1.30060499813408
1	#00BFC4	1	5	prédiction	-1.30060499813408
1	#00BFC4	1	6	prédiction	-1.30060499813408
1	#00BFC4	1	7	prédiction	-1.30060499813408
1	#00BFC4	1	8	prédiction	-1.30060499813408
1	#00BFC4	1	9	prédiction	-1.30060499813408
1	#00BFC4	1	10	prédiction	-1.30060499813408
1	#00BFC4	1	11	prédiction	-1.30060499813408
1	#00BFC4	1	12	prédiction	-1.30060499813408
1	#00BFC4	1	13	prédiction	-1.30060499813408
1	#00BFC4	1	14	prédiction	-1.30060499813408
1	#00BFC4	1	15	prédiction	-1.30060499813408
1	#00BFC4	1	16	prédiction	-1.30060499813408
1	#00BFC4	1	17	prédiction	-1.30060499813408
1	#00BFC4	1	18	prédiction	-1.30060499813408
1	#00BFC4	1	19	prédiction	-1.30060499813408
1	#00BFC4	1	20	prédiction	-1.30060499813408
1	#00BFC4	1	21	prédiction	-1.30060499813408
1	#00BFC4	1	22	prédiction	-1.30060499813408
1	#00BFC4	1	23	prédiction	-1.30060499813408
1	#00BFC4	1	24	prédiction	-1.30060499813408
1	#00BFC4	1	25	prédiction	-1.30060499813408
1	#00BFC4	1	26	prédiction	-1.30060499813408
1	#00BFC4	1	27	prédiction	-1.30060499813408
1	#00BFC4	1	28	prédiction	-1.30060499813408
1	#00BFC4	1	29	prédiction	-1.30060499813408
1	#00BFC4	1	30	prédiction	-1.30060499813408
1	#00BFC4	1	31	prédiction	-1.30060499813408
1	#00BFC4	1	32	prédiction	-1.30060499813408
1	#00BFC4	1	33	prédiction	-1.30060499813408
1	#00BFC4	1	34	prédiction	-1.30060499813408
1	#00BFC4	1	35	prédiction	-1.30060499813408
1	#00BFC4	1	36	prédiction	-1.30060499813408
1	#00BFC4	1	37	prédiction	-1.30060499813408
1	#00BFC4	1	38	prédiction	-1.30060499813408
1	#00BFC4	1	39	prédiction	-1.30060499813408
1	#00BFC4	1	40	prédiction	-1.30060499813408
1	#00BFC4	1	0	prédiction	-1.29125711414963
1	#00BFC4	1	1	prédiction	-1.29125711414963
1	#00BFC4	1	2	prédiction	-1.29125711414963
1	#00BFC4	1	3	prédiction	-1.29125711414963
1	#00BFC4	1	4	prédiction	-1.29125711414963
1	#00BFC4	1	5	prédiction	-1.29125711414963
1	#00BFC4	1	6	prédiction	-1.29125711414963
1	#00BFC4	1	7	prédiction	-1.29125711414963
1	#00BFC4	1	8	prédiction	-1.29125711414963
1	#00BFC4	1	9	prédiction	-1.29125711414963
1	#00BFC4	1	10	prédiction	-1.29125711414963
1	#00BFC4	1	11	prédiction	-1.29125711414963
1	#00BFC4	1	12	prédiction	-1.29125711414963
1	#00BFC4	1	13	prédiction	-1.29125711414963
1	#00BFC4	1	14	prédiction	-1.29125711414963
1	#00BFC4	1	15	prédiction	-1.29125711414963
1	#00BFC4	1	16	prédiction	-1.29125711414963
1	#00BFC4	1	17	prédiction	-1.29125711414963
1	#00BFC4	1	18	prédiction	-1.29125711414963
1	#00BFC4	1	19	prédiction	-1.29125711414963
1	#00BFC4	1	20	prédiction	-1.29125711414963
1	#00BFC4	1	21	prédiction	-1.29125711414963
1	#00BFC4	1	22	prédiction	-1.29125711414963
1	#00BFC4	1	23	prédiction	-1.29125711414963
1	#00BFC4	1	24	prédiction	-1.29125711414963
1	#00BFC4	1	25	prédiction	-1.29125711414963
1	#00BFC4	1	26	prédiction	-1.29125711414963
1	#00BFC4	1	27	prédiction	-1.29125711414963
1	#00BFC4	1	28	prédiction	-1.29125711414963
1	#00BFC4	1	29	prédiction	-1.29125711414963
1	#00BFC4	1	30	prédiction	-1.29125711414963
1	#00BFC4	1	31	prédiction	-1.29125711414963
1	#00BFC4	1	32	prédiction	-1.29125711414963
1	#00BFC4	1	33	prédiction	-1.29125711414963
1	#00BFC4	1	34	prédiction	-1.29125711414963
1	#00BFC4	1	35	prédiction	-1.29125711414963
1	#00BFC4	1	36	prédiction	-1.29125711414963
1	#00BFC4	1	37	prédiction	-1.29125711414963
1	#00BFC4	1	38	prédiction	-1.29125711414963
1	#00BFC4	1	39	prédiction	-1.29125711414963
1	#00BFC4	1	40	prédiction	-1.29125711414963
1	#00BFC4	1	0	prédiction	-1.2383797634393
1	#00BFC4	1	1	prédiction	-1.2383797634393
1	#00BFC4	1	2	prédiction	-1.2383797634393
1	#00BFC4	1	3	prédiction	-1.2383797634393
1	#00BFC4	1	4	prédiction	-1.2383797634393
1	#00BFC4	1	5	prédiction	-1.2383797634393
1	#00BFC4	1	6	prédiction	-1.2383797634393
1	#00BFC4	1	7	prédiction	-1.2383797634393
1	#00BFC4	1	8	prédiction	-1.2383797634393
1	#00BFC4	1	9	prédiction	-1.2383797634393
1	#00BFC4	1	10	prédiction	-1.2383797634393
1	#00BFC4	1	11	prédiction	-1.2383797634393
1	#00BFC4	1	12	prédiction	-1.2383797634393
1	#00BFC4	1	13	prédiction	-1.2383797634393
1	#00BFC4	1	14	prédiction	-1.2383797634393
1	#00BFC4	1	15	prédiction	-1.2383797634393
1	#00BFC4	1	16	prédiction	-1.2383797634393
1	#00BFC4	1	17	prédiction	-1.2383797634393
1	#00BFC4	1	18	prédiction	-1.2383797634393
1	#00BFC4	1	19	prédiction	-1.2383797634393
1	#00BFC4	1	20	prédiction	-1.2383797634393
1	#00BFC4	1	21	prédiction	-1.2383797634393
1	#00BFC4	1	22	prédiction	-1.2383797634393
1	#00BFC4	1	23	prédiction	-1.2383797634393
1	#00BFC4	1	24	prédiction	-1.2383797634393
1	#00BFC4	1	25	prédiction	-1.2383797634393
1	#00BFC4	1	26	prédiction	-1.2383797634393
1	#00BFC4	1	27	prédiction	-1.2383797634393
1	#00BFC4	1	28	prédiction	-1.2383797634393
1	#00BFC4	1	29	prédiction	-1.2383797634393
1	#00BFC4	1	30	prédiction	-1.2383797634393
1	#00BFC4	1	31	prédiction	-1.2383797634393
1	#00BFC4	1	32	prédiction	-1.2383797634393
1	#00BFC4	1	33	prédiction	-1.2383797634393
1	#00BFC4	1	34	prédiction	-1.2383797634393
1	#00BFC4	1	35	prédiction	-1.2383797634393
1	#00BFC4	1	36	prédiction	-1.2383797634393
1	#00BFC4	1	37	prédiction	-1.2383797634393
1	#00BFC4	1	38	prédiction	-1.2383797634393
1	#00BFC4	1	39	prédiction	-1.2383797634393
1	#00BFC4	1	40	prédiction	-1.2383797634393
1	#00BFC4	1	0	prédiction	-1.2376190694049
1	#00BFC4	1	1	prédiction	-1.2376190694049
1	#00BFC4	1	2	prédiction	-1.2376190694049
1	#00BFC4	1	3	prédiction	-1.2376190694049
1	#00BFC4	1	4	prédiction	-1.2376190694049
1	#00BFC4	1	5	prédiction	-1.2376190694049
1	#00BFC4	1	6	prédiction	-1.2376190694049
1	#00BFC4	1	7	prédiction	-1.2376190694049
1	#00BFC4	1	8	prédiction	-1.2376190694049
1	#00BFC4	1	9	prédiction	-1.2376190694049
1	#00BFC4	1	10	prédiction	-1.2376190694049
1	#00BFC4	1	11	prédiction	-1.2376190694049
1	#00BFC4	1	12	prédiction	-1.2376190694049
1	#00BFC4	1	13	prédiction	-1.2376190694049
1	#00BFC4	1	14	prédiction	-1.2376190694049
1	#00BFC4	1	15	prédiction	-1.2376190694049
1	#00BFC4	1	16	prédiction	-1.2376190694049
1	#00BFC4	1	17	prédiction	-1.2376190694049
1	#00BFC4	1	18	prédiction	-1.2376190694049
1	#00BFC4	1	19	prédiction	-1.2376190694049
1	#00BFC4	1	20	prédiction	-1.2376190694049
1	#00BFC4	1	21	prédiction	-1.2376190694049
1	#00BFC4	1	22	prédiction	-1.2376190694049
1	#00BFC4	1	23	prédiction	-1.2376190694049
1	#00BFC4	1	24	prédiction	-1.2376190694049
1	#00BFC4	1	25	prédiction	-1.2376190694049
1	#00BFC4	1	26	prédiction	-1.2376190694049
1	#00BFC4	1	27	prédiction	-1.2376190694049
1	#00BFC4	1	28	prédiction	-1.2376190694049
1	#00BFC4	1	29	prédiction	-1.2376190694049
1	#00BFC4	1	30	prédiction	-1.2376190694049
1	#00BFC4	1	31	prédiction	-1.2376190694049
1	#00BFC4	1	32	prédiction	-1.2376190694049
1	#00BFC4	1	33	prédiction	-1.2376190694049
1	#00BFC4	1	34	prédiction	-1.2376190694049
1	#00BFC4	1	35	prédiction	-1.2376190694049
1	#00BFC4	1	36	prédiction	-1.2376190694049
1	#00BFC4	1	37	prédiction	-1.2376190694049
1	#00BFC4	1	38	prédiction	-1.2376190694049
1	#00BFC4	1	39	prédiction	-1.2376190694049
1	#00BFC4	1	40	prédiction	-1.2376190694049
1	#00BFC4	1	0	prédiction	-1.1023697569035
1	#00BFC4	1	1	prédiction	-1.1023697569035
1	#00BFC4	1	2	prédiction	-1.1023697569035
1	#00BFC4	1	3	prédiction	-1.1023697569035
1	#00BFC4	1	4	prédiction	-1.1023697569035
1	#00BFC4	1	5	prédiction	-1.1023697569035
1	#00BFC4	1	6	prédiction	-1.1023697569035
1	#00BFC4	1	7	prédiction	-1.1023697569035
1	#00BFC4	1	8	prédiction	-1.1023697569035
1	#00BFC4	1	9	prédiction	-1.1023697569035
1	#00BFC4	1	10	prédiction	-1.1023697569035
1	#00BFC4	1	11	prédiction	-1.1023697569035
1	#00BFC4	1	12	prédiction	-1.1023697569035
1	#00BFC4	1	13	prédiction	-1.1023697569035
1	#00BFC4	1	14	prédiction	-1.1023697569035
1	#00BFC4	1	15	prédiction	-1.1023697569035
1	#00BFC4	1	16	prédiction	-1.1023697569035
1	#00BFC4	1	17	prédiction	-1.1023697569035
1	#00BFC4	1	18	prédiction	-1.1023697569035
1	#00BFC4	1	19	prédiction	-1.1023697569035
1	#00BFC4	1	20	prédiction	-1.1023697569035
1	#00BFC4	1	21	prédiction	-1.1023697569035
1	#00BFC4	1	22	prédiction	-1.1023697569035
1	#00BFC4	1	23	prédiction	-1.1023697569035
1	#00BFC4	1	24	prédiction	-1.1023697569035
1	#00BFC4	1	25	prédiction	-1.1023697569035
1	#00BFC4	1	26	prédiction	-1.1023697569035
1	#00BFC4	1	27	prédiction	-1.1023697569035
1	#00BFC4	1	28	prédiction	-1.1023697569035
1	#00BFC4	1	29	prédiction	-1.1023697569035
1	#00BFC4	1	30	prédiction	-1.1023697569035
1	#00BFC4	1	31	prédiction	-1.1023697569035
1	#00BFC4	1	32	prédiction	-1.1023697569035
1	#00BFC4	1	33	prédiction	-1.1023697569035
1	#00BFC4	1	34	prédiction	-1.1023697569035
1	#00BFC4	1	35	prédiction	-1.1023697569035
1	#00BFC4	1	36	prédiction	-1.1023697569035
1	#00BFC4	1	37	prédiction	-1.1023697569035
1	#00BFC4	1	38	prédiction	-1.1023697569035
1	#00BFC4	1	39	prédiction	-1.1023697569035
1	#00BFC4	1	40	prédiction	-1.1023697569035
1	#00BFC4	1	0	prédiction	-1.09221789333969
1	#00BFC4	1	1	prédiction	-1.09221789333969
1	#00BFC4	1	2	prédiction	-1.09221789333969
1	#00BFC4	1	3	prédiction	-1.09221789333969
1	#00BFC4	1	4	prédiction	-1.09221789333969
1	#00BFC4	1	5	prédiction	-1.09221789333969
1	#00BFC4	1	6	prédiction	-1.09221789333969
1	#00BFC4	1	7	prédiction	-1.09221789333969
1	#00BFC4	1	8	prédiction	-1.09221789333969
1	#00BFC4	1	9	prédiction	-1.09221789333969
1	#00BFC4	1	10	prédiction	-1.09221789333969
1	#00BFC4	1	11	prédiction	-1.09221789333969
1	#00BFC4	1	12	prédiction	-1.09221789333969
1	#00BFC4	1	13	prédiction	-1.09221789333969
1	#00BFC4	1	14	prédiction	-1.09221789333969
1	#00BFC4	1	15	prédiction	-1.09221789333969
1	#00BFC4	1	16	prédiction	-1.09221789333969
1	#00BFC4	1	17	prédiction	-1.09221789333969
1	#00BFC4	1	18	prédiction	-1.09221789333969
1	#00BFC4	1	19	prédiction	-1.09221789333969
1	#00BFC4	1	20	prédiction	-1.09221789333969
1	#00BFC4	1	21	prédiction	-1.09221789333969
1	#00BFC4	1	22	prédiction	-1.09221789333969
1	#00BFC4	1	23	prédiction	-1.09221789333969
1	#00BFC4	1	24	prédiction	-1.09221789333969
1	#00BFC4	1	25	prédiction	-1.09221789333969
1	#00BFC4	1	26	prédiction	-1.09221789333969
1	#00BFC4	1	27	prédiction	-1.09221789333969
1	#00BFC4	1	28	prédiction	-1.09221789333969
1	#00BFC4	1	29	prédiction	-1.09221789333969
1	#00BFC4	1	30	prédiction	-1.09221789333969
1	#00BFC4	1	31	prédiction	-1.09221789333969
1	#00BFC4	1	32	prédiction	-1.09221789333969
1	#00BFC4	1	33	prédiction	-1.09221789333969
1	#00BFC4	1	34	prédiction	-1.09221789333969
1	#00BFC4	1	35	prédiction	-1.09221789333969
1	#00BFC4	1	36	prédiction	-1.09221789333969
1	#00BFC4	1	37	prédiction	-1.09221789333969
1	#00BFC4	1	38	prédiction	-1.09221789333969
1	#00BFC4	1	39	prédiction	-1.09221789333969
1	#00BFC4	1	40	prédiction	-1.09221789333969
1	#00BFC4	1	0	prédiction	-1.04788708873093
1	#00BFC4	1	1	prédiction	-1.04788708873093
1	#00BFC4	1	2	prédiction	-1.04788708873093
1	#00BFC4	1	3	prédiction	-1.04788708873093
1	#00BFC4	1	4	prédiction	-1.04788708873093
1	#00BFC4	1	5	prédiction	-1.04788708873093
1	#00BFC4	1	6	prédiction	-1.04788708873093
1	#00BFC4	1	7	prédiction	-1.04788708873093
1	#00BFC4	1	8	prédiction	-1.04788708873093
1	#00BFC4	1	9	prédiction	-1.04788708873093
1	#00BFC4	1	10	prédiction	-1.04788708873093
1	#00BFC4	1	11	prédiction	-1.04788708873093
1	#00BFC4	1	12	prédiction	-1.04788708873093
1	#00BFC4	1	13	prédiction	-1.04788708873093
1	#00BFC4	1	14	prédiction	-1.04788708873093
1	#00BFC4	1	15	prédiction	-1.04788708873093
1	#00BFC4	1	16	prédiction	-1.04788708873093
1	#00BFC4	1	17	prédiction	-1.04788708873093
1	#00BFC4	1	18	prédiction	-1.04788708873093
1	#00BFC4	1	19	prédiction	-1.04788708873093
1	#00BFC4	1	20	prédiction	-1.04788708873093
1	#00BFC4	1	21	prédiction	-1.04788708873093
1	#00BFC4	1	22	prédiction	-1.04788708873093
1	#00BFC4	1	23	prédiction	-1.04788708873093
1	#00BFC4	1	24	prédiction	-1.04788708873093
1	#00BFC4	1	25	prédiction	-1.04788708873093
1	#00BFC4	1	26	prédiction	-1.04788708873093
1	#00BFC4	1	27	prédiction	-1.04788708873093
1	#00BFC4	1	28	prédiction	-1.04788708873093
1	#00BFC4	1	29	prédiction	-1.04788708873093
1	#00BFC4	1	30	prédiction	-1.04788708873093
1	#00BFC4	1	31	prédiction	-1.04788708873093
1	#00BFC4	1	32	prédiction	-1.04788708873093
1	#00BFC4	1	33	prédiction	-1.04788708873093
1	#00BFC4	1	34	prédiction	-1.04788708873093
1	#00BFC4	1	35	prédiction	-1.04788708873093
1	#00BFC4	1	36	prédiction	-1.04788708873093
1	#00BFC4	1	37	prédiction	-1.04788708873093
