group	fill	colour
1	#FF9577	#FF9577
1	#FF9779	#FF9779
1	#FF997C	#FF997C
1	#FF9B7E	#FF9B7E
1	#FF9D81	#FF9D81
1	#FF9F83	#FF9F83
1	#FFA185	#FFA185
1	#FFA388	#FFA388
1	#FFA58A	#FFA58A
1	#FFA78C	#FFA78C
1	#FFA88E	#FFA88E
1	#FFAA90	#FFAA90
1	#FFAB91	#FFAB91
1	#FFAD93	#FFAD93
1	#FFAE95	#FFAE95
1	#FFAF96	#FFAF96
1	#FFB198	#FFB198
1	#FFB299	#FFB299
1	#FFB39B	#FFB39B
1	#FFB49C	#FFB49C
1	#FFB59D	#FFB59D
1	#FFB69E	#FFB69E
1	#FFB69F	#FFB69F
1	#FFB7A0	#FFB7A0
1	#FFB8A1	#FFB8A1
1	#FFB8A2	#FFB8A2
1	#FFB9A2	#FFB9A2
1	#FFBAA3	#FFBAA3
1	#FFBAA3	#FFBAA3
1	#FFBAA4	#FFBAA4
1	#FFBBA4	#FFBBA4
1	#FFBBA4	#FFBBA4
1	#FFBBA5	#FFBBA5
1	#FFBBA5	#FFBBA5
1	#FFBBA5	#FFBBA5
1	#FFBBA5	#FFBBA5
1	#FFBBA5	#FFBBA5
1	#FFBBA4	#FFBBA4
1	#FFBAA4	#FFBAA4
1	#FFBAA4	#FFBAA4
1	#FFBAA3	#FFBAA3
1	#FFB9A3	#FFB9A3
1	#FFB9A2	#FFB9A2
1	#FFB8A1	#FFB8A1
1	#FFB7A0	#FFB7A0
1	#FFB79F	#FFB79F
1	#FFB69E	#FFB69E
1	#FFB59D	#FFB59D
1	#FFB49C	#FFB49C
1	#FFB39B	#FFB39B
1	#FFB29A	#FFB29A
1	#FFB198	#FFB198
1	#FFB097	#FFB097
1	#FFAF95	#FFAF95
1	#FFAD94	#FFAD94
1	#FFAC92	#FFAC92
1	#FFAA90	#FFAA90
1	#FFA98E	#FFA98E
1	#FFA78C	#FFA78C
1	#FFA58A	#FFA58A
1	#FFA488	#FFA488
1	#FFA286	#FFA286
1	#FFA084	#FFA084
1	#FF9E81	#FF9E81
1	#FF9C7F	#FF9C7F
1	#FF9A7C	#FF9A7C
1	#FF987A	#FF987A
1	#FF9577	#FF9577
1	#FF9375	#FF9375
1	#FF9172	#FF9172
1	#FF8E6F	#FF8E6F
1	#FF8B6C	#FF8B6C
1	#FF8969	#FF8969
1	#FF8666	#FF8666
1	#FF8363	#FF8363
1	#FF805F	#FF805F
1	#FF7D5C	#FF7D5C
1	#FF8665	#FF8665
1	#FF8868	#FF8868
1	#FF8B6B	#FF8B6B
1	#FF8D6E	#FF8D6E
1	#FF9071	#FF9071
1	#FF9273	#FF9273
1	#FF9476	#FF9476
1	#FF9679	#FF9679
1	#FF997B	#FF997B
1	#FF9B7D	#FF9B7D
1	#FF9C80	#FF9C80
1	#FF9E82	#FF9E82
1	#FFA084	#FFA084
1	#FFA286	#FFA286
1	#FFA388	#FFA388
1	#FFA58A	#FFA58A
1	#FFA68B	#FFA68B
1	#FFA88D	#FFA88D
1	#FFA98F	#FFA98F
1	#FFAB90	#FFAB90
1	#FFAC92	#FFAC92
1	#FFAD93	#FFAD93
1	#FFAE95	#FFAE95
1	#FFAF96	#FFAF96
1	#FFB097	#FFB097
1	#FFB198	#FFB198
1	#FFB299	#FFB299
1	#FFB29A	#FFB29A
1	#FFB39B	#FFB39B
1	#FFB49C	#FFB49C
1	#FFB49C	#FFB49C
1	#FFB59D	#FFB59D
1	#FFB59D	#FFB59D
1	#FFB59E	#FFB59E
1	#FFB69E	#FFB69E
1	#FFB69E	#FFB69E
1	#FFB69E	#FFB69E
1	#FFB69F	#FFB69F
1	#FFB69F	#FFB69F
1	#FFB69E	#FFB69E
1	#FFB69E	#FFB69E
1	#FFB69E	#FFB69E
1	#FFB59E	#FFB59E
1	#FFB59D	#FFB59D
1	#FFB59D	#FFB59D
1	#FFB49C	#FFB49C
1	#FFB49C	#FFB49C
1	#FFB39B	#FFB39B
1	#FFB29A	#FFB29A
1	#FFB299	#FFB299
1	#FFB198	#FFB198
1	#FFB097	#FFB097
1	#FFAF96	#FFAF96
1	#FFAE95	#FFAE95
1	#FFAD93	#FFAD93
1	#FFAC92	#FFAC92
1	#FFAB90	#FFAB90
1	#FFA98F	#FFA98F
1	#FFA88D	#FFA88D
1	#FFA78C	#FFA78C
1	#FFA58A	#FFA58A
1	#FFA488	#FFA488
1	#FFA286	#FFA286
1	#FFA084	#FFA084
1	#FF9E82	#FF9E82
1	#FF9D80	#FF9D80
1	#FF9B7D	#FF9B7D
1	#FF997B	#FF997B
1	#FF9779	#FF9779
1	#FF9476	#FF9476
1	#FF9274	#FF9274
1	#FF9071	#FF9071
1	#FF8E6E	#FF8E6E
1	#FF8B6B	#FF8B6B
1	#FF8869	#FF8869
1	#FF8666	#FF8666
1	#FF8363	#FF8363
1	#FF8060	#FF8060
1	#FF7D5C	#FF7D5C
1	#FF7A59	#FF7A59
1	#FF7756	#FF7756
1	#FF8060	#FF8060
1	#FF8363	#FF8363
1	#FF8665	#FF8665
1	#FF8868	#FF8868
1	#FF8A6B	#FF8A6B
1	#FF8D6D	#FF8D6D
1	#FF8F70	#FF8F70
1	#FF9173	#FF9173
1	#FF9375	#FF9375
1	#FF9577	#FF9577
1	#FF9779	#FF9779
1	#FF997C	#FF997C
1	#FF9B7E	#FF9B7E
1	#FF9D80	#FF9D80
1	#FF9E82	#FF9E82
1	#FFA084	#FFA084
1	#FFA185	#FFA185
1	#FFA387	#FFA387
1	#FFA489	#FFA489
1	#FFA58A	#FFA58A
1	#FFA78C	#FFA78C
1	#FFA88D	#FFA88D
1	#FFA98E	#FFA98E
1	#FFAA90	#FFAA90
1	#FFAB91	#FFAB91
1	#FFAC92	#FFAC92
1	#FFAC93	#FFAC93
1	#FFAD94	#FFAD94
1	#FFAE94	#FFAE94
1	#FFAE95	#FFAE95
1	#FFAF96	#FFAF96
1	#FFAF96	#FFAF96
1	#FFB097	#FFB097
1	#FFB097	#FFB097
1	#FFB098	#FFB098
1	#FFB198	#FFB198
1	#FFB198	#FFB198
1	#FFB198	#FFB198
1	#FFB198	#FFB198
1	#FFB198	#FFB198
1	#FFB198	#FFB198
1	#FFB098	#FFB098
1	#FFB097	#FFB097
1	#FFB097	#FFB097
1	#FFAF96	#FFAF96
1	#FFAF96	#FFAF96
1	#FFAE95	#FFAE95
1	#FFAE94	#FFAE94
1	#FFAD94	#FFAD94
1	#FFAC93	#FFAC93
1	#FFAC92	#FFAC92
1	#FFAB91	#FFAB91
1	#FFAA8F	#FFAA8F
1	#FFA98E	#FFA98E
1	#FFA88D	#FFA88D
1	#FFA68B	#FFA68B
1	#FFA58A	#FFA58A
1	#FFA488	#FFA488
1	#FFA387	#FFA387
1	#FFA185	#FFA185
1	#FFA083	#FFA083
1	#FF9E81	#FF9E81
1	#FF9C7F	#FF9C7F
1	#FF9B7D	#FF9B7D
1	#FF997B	#FF997B
1	#FF9779	#FF9779
1	#FF9577	#FF9577
1	#FF9375	#FF9375
1	#FF9172	#FF9172
1	#FF8F70	#FF8F70
1	#FF8C6D	#FF8C6D
1	#FF8A6A	#FF8A6A
1	#FF8868	#FF8868
1	#FF8565	#FF8565
1	#FF8362	#FF8362
1	#FF805F	#FF805F
1	#FF7D5C	#FF7D5C
1	#FF7A59	#FF7A59
1	#FF7756	#FF7756
1	#FF7453	#FF7453
1	#FF714F	#FF714F
1	#FF7B5A	#FF7B5A
1	#FF7D5C	#FF7D5C
1	#FF805F	#FF805F
1	#FF8362	#FF8362
1	#FF8565	#FF8565
1	#FF8767	#FF8767
1	#FF8A6A	#FF8A6A
1	#FF8C6C	#FF8C6C
1	#FF8E6F	#FF8E6F
1	#FF9071	#FF9071
1	#FF9273	#FF9273
1	#FF9475	#FF9475
1	#FF9677	#FF9677
1	#FF9779	#FF9779
1	#FF997B	#FF997B
1	#FF9B7D	#FF9B7D
1	#FF9C7F	#FF9C7F
1	#FF9D81	#FF9D81
1	#FF9F82	#FF9F82
1	#FFA084	#FFA084
1	#FFA185	#FFA185
1	#FFA287	#FFA287
1	#FFA488	#FFA488
1	#FFA589	#FFA589
1	#FFA58A	#FFA58A
1	#FFA68B	#FFA68B
1	#FFA78C	#FFA78C
1	#FFA88D	#FFA88D
1	#FFA98E	#FFA98E
1	#FFA98F	#FFA98F
1	#FFAA8F	#FFAA8F
1	#FFAA90	#FFAA90
1	#FFAB90	#FFAB90
1	#FFAB91	#FFAB91
1	#FFAB91	#FFAB91
1	#FFAB91	#FFAB91
1	#FFAB91	#FFAB91
1	#FFAB92	#FFAB92
1	#FFAB91	#FFAB91
1	#FFAB91	#FFAB91
1	#FFAB91	#FFAB91
1	#FFAB91	#FFAB91
1	#FFAB91	#FFAB91
1	#FFAA90	#FFAA90
1	#FFAA90	#FFAA90
1	#FFA98F	#FFA98F
1	#FFA98E	#FFA98E
1	#FFA88E	#FFA88E
1	#FFA88D	#FFA88D
1	#FFA78C	#FFA78C
1	#FFA68B	#FFA68B
1	#FFA58A	#FFA58A
1	#FFA489	#FFA489
1	#FFA387	#FFA387
1	#FFA286	#FFA286
1	#FFA185	#FFA185
1	#FFA083	#FFA083
1	#FF9E82	#FF9E82
1	#FF9D80	#FF9D80
1	#FF9C7E	#FF9C7E
1	#FF9A7D	#FF9A7D
1	#FF987B	#FF987B
1	#FF9779	#FF9779
1	#FF9577	#FF9577
1	#FF9375	#FF9375
1	#FF9172	#FF9172
1	#FF8F70	#FF8F70
1	#FF8D6E	#FF8D6E
1	#FF8B6B	#FF8B6B
1	#FF8969	#FF8969
1	#FF8766	#FF8766
1	#FF8464	#FF8464
1	#FF8261	#FF8261
1	#FF7F5E	#FF7F5E
1	#FF7C5B	#FF7C5B
1	#FF7A58	#FF7A58
1	#FF7755	#FF7755
1	#FF7452	#FF7452
1	#FF714F	#FF714F
1	#FF6D4C	#FF6D4C
1	#FF6A49	#FF6A49
1	#FF7553	#FF7553
1	#FF7756	#FF7756
1	#FF7A59	#FF7A59
1	#FF7D5C	#FF7D5C
1	#FF7F5E	#FF7F5E
1	#FF8261	#FF8261
1	#FF8464	#FF8464
1	#FF8666	#FF8666
1	#FF8868	#FF8868
1	#FF8A6B	#FF8A6B
1	#FF8C6D	#FF8C6D
1	#FF8E6F	#FF8E6F
1	#FF9071	#FF9071
1	#FF9273	#FF9273
1	#FF9375	#FF9375
1	#FF9577	#FF9577
1	#FF9679	#FF9679
1	#FF987A	#FF987A
1	#FF997C	#FF997C
1	#FF9B7D	#FF9B7D
1	#FF9C7F	#FF9C7F
1	#FF9D80	#FF9D80
1	#FF9E81	#FF9E81
1	#FF9F83	#FF9F83
1	#FFA084	#FFA084
1	#FFA185	#FFA185
1	#FFA286	#FFA286
1	#FFA286	#FFA286
1	#FFA387	#FFA387
1	#FFA488	#FFA488
1	#FFA489	#FFA489
1	#FFA589	#FFA589
1	#FFA58A	#FFA58A
1	#FFA58A	#FFA58A
1	#FFA68A	#FFA68A
1	#FFA68B	#FFA68B
1	#FFA68B	#FFA68B
1	#FFA68B	#FFA68B
1	#FFA68B	#FFA68B
1	#FFA68B	#FFA68B
1	#FFA68A	#FFA68A
1	#FFA58A	#FFA58A
1	#FFA58A	#FFA58A
1	#FFA589	#FFA589
1	#FFA489	#FFA489
1	#FFA488	#FFA488
1	#FFA388	#FFA388
1	#FFA387	#FFA387
1	#FFA286	#FFA286
1	#FFA185	#FFA185
1	#FFA084	#FFA084
1	#FF9F83	#FF9F83
1	#FF9E82	#FF9E82
1	#FF9D81	#FF9D81
1	#FF9C7F	#FF9C7F
1	#FF9B7E	#FF9B7E
1	#FF9A7C	#FF9A7C
1	#FF997B	#FF997B
1	#FF9779	#FF9779
1	#FF9678	#FF9678
1	#FF9476	#FF9476
1	#FF9274	#FF9274
1	#FF9172	#FF9172
1	#FF8F70	#FF8F70
1	#FF8D6E	#FF8D6E
1	#FF8B6C	#FF8B6C
1	#FF8969	#FF8969
1	#FF8767	#FF8767
1	#FF8565	#FF8565
1	#FF8362	#FF8362
1	#FF8060	#FF8060
1	#FF7E5D	#FF7E5D
1	#FF7B5A	#FF7B5A
1	#FF7957	#FF7957
1	#FF7655	#FF7655
1	#FF7352	#FF7352
1	#FF704F	#FF704F
1	#FF6D4B	#FF6D4B
1	#FF6A48	#FF6A48
1	#FF6645	#FF6645
1	#FF6342	#FF6342
1	#FF6E4D	#FF6E4D
1	#FF7150	#FF7150
1	#FF7453	#FF7453
1	#FF7755	#FF7755
1	#FF7958	#FF7958
1	#FF7C5B	#FF7C5B
1	#FF7E5D	#FF7E5D
1	#FF805F	#FF805F
1	#FF8262	#FF8262
1	#FF8464	#FF8464
1	#FF8666	#FF8666
1	#FF8868	#FF8868
1	#FF8A6A	#FF8A6A
1	#FF8C6C	#FF8C6C
1	#FF8E6E	#FF8E6E
1	#FF8F70	#FF8F70
1	#FF9172	#FF9172
1	#FF9273	#FF9273
1	#FF9375	#FF9375
1	#FF9577	#FF9577
1	#FF9678	#FF9678
1	#FF9779	#FF9779
1	#FF987B	#FF987B
1	#FF997C	#FF997C
1	#FF9A7D	#FF9A7D
1	#FF9B7E	#FF9B7E
1	#FF9C7F	#FF9C7F
1	#FF9D80	#FF9D80
1	#FF9D80	#FF9D80
1	#FF9E81	#FF9E81
1	#FF9E82	#FF9E82
1	#FF9F82	#FF9F82
1	#FF9F83	#FF9F83
1	#FF9F83	#FF9F83
1	#FFA083	#FFA083
1	#FFA084	#FFA084
1	#FFA084	#FFA084
1	#FFA084	#FFA084
1	#FFA084	#FFA084
1	#FFA084	#FFA084
1	#FFA083	#FFA083
1	#FFA083	#FFA083
1	#FF9F83	#FF9F83
1	#FF9F82	#FF9F82
1	#FF9E82	#FF9E82
1	#FF9E81	#FF9E81
1	#FF9D81	#FF9D81
1	#FF9D80	#FF9D80
1	#FF9C7F	#FF9C7F
1	#FF9B7E	#FF9B7E
1	#FF9A7D	#FF9A7D
1	#FF997C	#FF997C
1	#FF987B	#FF987B
1	#FF977A	#FF977A
1	#FF9678	#FF9678
1	#FF9577	#FF9577
1	#FF9475	#FF9475
1	#FF9274	#FF9274
1	#FF9172	#FF9172
1	#FF8F70	#FF8F70
1	#FF8E6F	#FF8E6F
1	#FF8C6D	#FF8C6D
1	#FF8B6B	#FF8B6B
1	#FF8969	#FF8969
1	#FF8767	#FF8767
1	#FF8565	#FF8565
1	#FF8362	#FF8362
1	#FF8160	#FF8160
1	#FF7E5E	#FF7E5E
1	#FF7C5B	#FF7C5B
1	#FF7A59	#FF7A59
1	#FF7756	#FF7756
1	#FF7453	#FF7453
1	#FF7250	#FF7250
1	#FF6F4D	#FF6F4D
1	#FF6C4B	#FF6C4B
1	#FF6947	#FF6947
1	#FF6644	#FF6644
1	#FF6241	#FF6241
1	#FF5F3E	#FF5F3E
1	#FF5B3A	#FF5B3A
1	#FF6846	#FF6846
1	#FF6B49	#FF6B49
1	#FF6D4C	#FF6D4C
1	#FF704F	#FF704F
1	#FF7351	#FF7351
1	#FF7554	#FF7554
1	#FF7856	#FF7856
1	#FF7A59	#FF7A59
1	#FF7C5B	#FF7C5B
1	#FF7E5D	#FF7E5D
1	#FF8060	#FF8060
1	#FF8262	#FF8262
1	#FF8464	#FF8464
1	#FF8666	#FF8666
1	#FF8767	#FF8767
1	#FF8969	#FF8969
1	#FF8B6B	#FF8B6B
1	#FF8C6D	#FF8C6D
1	#FF8D6E	#FF8D6E
1	#FF8F70	#FF8F70
1	#FF9071	#FF9071
1	#FF9172	#FF9172
1	#FF9274	#FF9274
1	#FF9375	#FF9375
1	#FF9476	#FF9476
1	#FF9577	#FF9577
1	#FF9678	#FF9678
1	#FF9779	#FF9779
1	#FF9779	#FF9779
1	#FF987A	#FF987A
1	#FF987B	#FF987B
1	#FF997B	#FF997B
1	#FF997C	#FF997C
1	#FF997C	#FF997C
1	#FF9A7C	#FF9A7C
1	#FF9A7D	#FF9A7D
1	#FF9A7D	#FF9A7D
1	#FF9A7D	#FF9A7D
1	#FF9A7D	#FF9A7D
1	#FF9A7D	#FF9A7D
1	#FF9A7C	#FF9A7C
1	#FF997C	#FF997C
1	#FF997C	#FF997C
1	#FF997B	#FF997B
1	#FF987B	#FF987B
1	#FF987A	#FF987A
1	#FF9779	#FF9779
1	#FF9779	#FF9779
1	#FF9678	#FF9678
1	#FF9577	#FF9577
1	#FF9476	#FF9476
1	#FF9375	#FF9375
1	#FF9274	#FF9274
1	#FF9172	#FF9172
1	#FF9071	#FF9071
1	#FF8F70	#FF8F70
1	#FF8D6E	#FF8D6E
1	#FF8C6D	#FF8C6D
1	#FF8B6B	#FF8B6B
1	#FF8969	#FF8969
1	#FF8767	#FF8767
1	#FF8666	#FF8666
1	#FF8464	#FF8464
1	#FF8262	#FF8262
1	#FF8060	#FF8060
1	#FF7E5D	#FF7E5D
1	#FF7C5B	#FF7C5B
1	#FF7A59	#FF7A59
1	#FF7856	#FF7856
1	#FF7554	#FF7554
1	#FF7351	#FF7351
1	#FF704F	#FF704F
1	#FF6D4C	#FF6D4C
1	#FF6B49	#FF6B49
1	#FF6846	#FF6846
1	#FF6543	#FF6543
1	#FF6140	#FF6140
1	#FF5E3D	#FF5E3D
1	#FF5A3A	#FF5A3A
1	#FF5736	#FF5736
1	#FF5333	#FF5333
1	#FF603F	#FF603F
1	#FF6342	#FF6342
1	#FF6645	#FF6645
1	#FF6948	#FF6948
1	#FF6C4A	#FF6C4A
1	#FF6E4D	#FF6E4D
1	#FF714F	#FF714F
1	#FF7352	#FF7352
1	#FF7554	#FF7554
1	#FF7856	#FF7856
1	#FF7A59	#FF7A59
1	#FF7C5B	#FF7C5B
1	#FF7E5D	#FF7E5D
1	#FF7F5F	#FF7F5F
1	#FF8160	#FF8160
1	#FF8362	#FF8362
1	#FF8464	#FF8464
1	#FF8666	#FF8666
1	#FF8767	#FF8767
1	#FF8869	#FF8869
1	#FF8A6A	#FF8A6A
1	#FF8B6B	#FF8B6B
1	#FF8C6C	#FF8C6C
1	#FF8D6E	#FF8D6E
1	#FF8E6F	#FF8E6F
1	#FF8F70	#FF8F70
1	#FF9071	#FF9071
1	#FF9071	#FF9071
1	#FF9172	#FF9172
1	#FF9273	#FF9273
1	#FF9273	#FF9273
1	#FF9374	#FF9374
1	#FF9374	#FF9374
1	#FF9375	#FF9375
1	#FF9375	#FF9375
1	#FF9475	#FF9475
1	#FF9475	#FF9475
1	#FF9475	#FF9475
1	#FF9475	#FF9475
1	#FF9475	#FF9475
1	#FF9375	#FF9375
1	#FF9375	#FF9375
1	#FF9374	#FF9374
1	#FF9274	#FF9274
1	#FF9273	#FF9273
1	#FF9173	#FF9173
1	#FF9172	#FF9172
1	#FF9071	#FF9071
1	#FF8F70	#FF8F70
1	#FF8F6F	#FF8F6F
1	#FF8E6E	#FF8E6E
1	#FF8D6D	#FF8D6D
1	#FF8C6C	#FF8C6C
1	#FF8B6B	#FF8B6B
1	#FF896A	#FF896A
1	#FF8868	#FF8868
1	#FF8767	#FF8767
1	#FF8565	#FF8565
1	#FF8464	#FF8464
1	#FF8262	#FF8262
1	#FF8160	#FF8160
1	#FF7F5E	#FF7F5E
1	#FF7D5C	#FF7D5C
1	#FF7B5A	#FF7B5A
1	#FF7958	#FF7958
1	#FF7756	#FF7756
1	#FF7554	#FF7554
1	#FF7351	#FF7351
1	#FF704F	#FF704F
1	#FF6E4C	#FF6E4C
1	#FF6B4A	#FF6B4A
1	#FF6947	#FF6947
1	#FF6644	#FF6644
1	#FF6342	#FF6342
1	#FF603F	#FF603F
1	#FF5D3C	#FF5D3C
1	#FF5939	#FF5939
1	#FF5635	#FF5635
1	#FF5232	#FF5232
1	#FF4E2F	#FF4E2F
1	#FF4A2B	#FF4A2B
1	#FF5938	#FF5938
1	#FF5C3B	#FF5C3B
1	#FF5F3E	#FF5F3E
1	#FF6241	#FF6241
1	#FF6543	#FF6543
1	#FF6746	#FF6746
1	#FF6A48	#FF6A48
1	#FF6C4B	#FF6C4B
1	#FF6E4D	#FF6E4D
1	#FF714F	#FF714F
1	#FF7351	#FF7351
1	#FF7553	#FF7553
1	#FF7755	#FF7755
1	#FF7957	#FF7957
1	#FF7A59	#FF7A59
1	#FF7C5B	#FF7C5B
1	#FF7E5D	#FF7E5D
1	#FF7F5E	#FF7F5E
1	#FF8060	#FF8060
1	#FF8261	#FF8261
1	#FF8363	#FF8363
1	#FF8464	#FF8464
1	#FF8565	#FF8565
1	#FF8666	#FF8666
1	#FF8767	#FF8767
1	#FF8868	#FF8868
1	#FF8969	#FF8969
1	#FF8A6A	#FF8A6A
1	#FF8A6B	#FF8A6B
1	#FF8B6B	#FF8B6B
1	#FF8C6C	#FF8C6C
1	#FF8C6D	#FF8C6D
1	#FF8C6D	#FF8C6D
1	#FF8D6D	#FF8D6D
1	#FF8D6E	#FF8D6E
1	#FF8D6E	#FF8D6E
1	#FF8D6E	#FF8D6E
1	#FF8D6E	#FF8D6E
1	#FF8D6E	#FF8D6E
1	#FF8D6E	#FF8D6E
1	#FF8D6D	#FF8D6D
1	#FF8D6D	#FF8D6D
1	#FF8C6D	#FF8C6D
1	#FF8C6C	#FF8C6C
1	#FF8B6C	#FF8B6C
1	#FF8B6B	#FF8B6B
1	#FF8A6B	#FF8A6B
1	#FF896A	#FF896A
1	#FF8969	#FF8969
1	#FF8868	#FF8868
1	#FF8767	#FF8767
1	#FF8666	#FF8666
1	#FF8565	#FF8565
1	#FF8463	#FF8463
1	#FF8362	#FF8362
1	#FF8161	#FF8161
1	#FF805F	#FF805F
1	#FF7E5E	#FF7E5E
1	#FF7D5C	#FF7D5C
1	#FF7B5A	#FF7B5A
1	#FF7A58	#FF7A58
1	#FF7857	#FF7857
1	#FF7655	#FF7655
1	#FF7453	#FF7453
1	#FF7251	#FF7251
1	#FF704E	#FF704E
1	#FF6E4C	#FF6E4C
1	#FF6B4A	#FF6B4A
1	#FF6947	#FF6947
1	#FF6645	#FF6645
1	#FF6342	#FF6342
1	#FF613F	#FF613F
1	#FF5E3D	#FF5E3D
1	#FF5B3A	#FF5B3A
1	#FF5737	#FF5737
1	#FF5434	#FF5434
1	#FF5031	#FF5031
1	#FF4C2D	#FF4C2D
1	#FF482A	#FF482A
1	#FF4426	#FF4426
1	#FF3F23	#FF3F23
1	#FF5031	#FF5031
1	#FF5434	#FF5434
1	#FF5736	#FF5736
1	#FF5A39	#FF5A39
1	#FF5D3C	#FF5D3C
1	#FF603E	#FF603E
1	#FF6241	#FF6241
1	#FF6543	#FF6543
1	#FF6746	#FF6746
1	#FF6948	#FF6948
1	#FF6C4A	#FF6C4A
1	#FF6E4C	#FF6E4C
1	#FF704E	#FF704E
1	#FF7150	#FF7150
1	#FF7352	#FF7352
1	#FF7554	#FF7554
1	#FF7755	#FF7755
1	#FF7857	#FF7857
1	#FF7A58	#FF7A58
1	#FF7B5A	#FF7B5A
1	#FF7C5B	#FF7C5B
1	#FF7D5C	#FF7D5C
1	#FF7E5E	#FF7E5E
1	#FF805F	#FF805F
1	#FF8060	#FF8060
1	#FF8161	#FF8161
1	#FF8262	#FF8262
1	#FF8363	#FF8363
1	#FF8463	#FF8463
1	#FF8464	#FF8464
1	#FF8564	#FF8564
1	#FF8565	#FF8565
1	#FF8665	#FF8665
1	#FF8666	#FF8666
1	#FF8666	#FF8666
1	#FF8666	#FF8666
1	#FF8666	#FF8666
1	#FF8666	#FF8666
1	#FF8666	#FF8666
1	#FF8666	#FF8666
1	#FF8666	#FF8666
1	#FF8666	#FF8666
1	#FF8565	#FF8565
1	#FF8565	#FF8565
1	#FF8464	#FF8464
1	#FF8464	#FF8464
1	#FF8363	#FF8363
1	#FF8262	#FF8262
1	#FF8261	#FF8261
1	#FF8160	#FF8160
1	#FF805F	#FF805F
1	#FF7F5E	#FF7F5E
1	#FF7E5D	#FF7E5D
1	#FF7D5C	#FF7D5C
1	#FF7B5A	#FF7B5A
1	#FF7A59	#FF7A59
1	#FF7957	#FF7957
1	#FF7756	#FF7756
1	#FF7654	#FF7654
1	#FF7453	#FF7453
1	#FF7251	#FF7251
1	#FF704F	#FF704F
1	#FF6E4D	#FF6E4D
1	#FF6C4B	#FF6C4B
1	#FF6A49	#FF6A49
1	#FF6847	#FF6847
1	#FF6644	#FF6644
1	#FF6342	#FF6342
1	#FF603F	#FF603F
1	#FF5E3D	#FF5E3D
1	#FF5B3A	#FF5B3A
1	#FF5837	#FF5837
1	#FF5535	#FF5535
1	#FF5132	#FF5132
1	#FF4E2F	#FF4E2F
1	#FF4A2C	#FF4A2C
1	#FF4628	#FF4628
1	#FF4225	#FF4225
1	#FF3D21	#FF3D21
1	#FF381D	#FF381D
1	#FF3319	#FF3319
1	#FF4729	#FF4729
1	#FF4A2C	#FF4A2C
1	#FF4E2F	#FF4E2F
1	#FF5132	#FF5132
1	#FF5434	#FF5434
1	#FF5737	#FF5737
1	#FF5A39	#FF5A39
1	#FF5D3C	#FF5D3C
1	#FF5F3E	#FF5F3E
1	#FF6140	#FF6140
1	#FF6442	#FF6442
1	#FF6645	#FF6645
1	#FF6847	#FF6847
1	#FF6A48	#FF6A48
1	#FF6C4A	#FF6C4A
1	#FF6D4C	#FF6D4C
1	#FF6F4E	#FF6F4E
1	#FF714F	#FF714F
1	#FF7251	#FF7251
1	#FF7452	#FF7452
1	#FF7554	#FF7554
1	#FF7655	#FF7655
1	#FF7756	#FF7756
1	#FF7857	#FF7857
1	#FF7958	#FF7958
1	#FF7A59	#FF7A59
1	#FF7B5A	#FF7B5A
1	#FF7C5B	#FF7C5B
1	#FF7C5C	#FF7C5C
1	#FF7D5C	#FF7D5C
1	#FF7E5D	#FF7E5D
1	#FF7E5D	#FF7E5D
1	#FF7E5E	#FF7E5E
1	#FF7F5E	#FF7F5E
1	#FF7F5E	#FF7F5E
1	#FF7F5E	#FF7F5E
1	#FF7F5E	#FF7F5E
1	#FF7F5E	#FF7F5E
1	#FF7F5E	#FF7F5E
1	#FF7F5E	#FF7F5E
1	#FF7F5E	#FF7F5E
1	#FF7E5E	#FF7E5E
1	#FF7E5D	#FF7E5D
1	#FF7E5D	#FF7E5D
1	#FF7D5C	#FF7D5C
1	#FF7D5C	#FF7D5C
1	#FF7C5B	#FF7C5B
1	#FF7B5A	#FF7B5A
1	#FF7A59	#FF7A59
1	#FF7958	#FF7958
1	#FF7857	#FF7857
1	#FF7756	#FF7756
1	#FF7655	#FF7655
1	#FF7554	#FF7554
1	#FF7452	#FF7452
1	#FF7251	#FF7251
1	#FF7150	#FF7150
1	#FF6F4E	#FF6F4E
1	#FF6E4C	#FF6E4C
1	#FF6C4B	#FF6C4B
1	#FF6A49	#FF6A49
1	#FF6847	#FF6847
1	#FF6645	#FF6645
1	#FF6443	#FF6443
1	#FF6241	#FF6241
1	#FF5F3E	#FF5F3E
1	#FF5D3C	#FF5D3C
1	#FF5A3A	#FF5A3A
1	#FF5837	#FF5837
1	#FF5535	#FF5535
1	#FF5232	#FF5232
1	#FF4E2F	#FF4E2F
1	#FF4B2C	#FF4B2C
1	#FF4729	#FF4729
1	#FF4326	#FF4326
1	#FF3F23	#FF3F23
1	#FF3B1F	#FF3B1F
1	#FF361C	#FF361C
1	#FF3018	#FF3018
1	#FF2A13	#FF2A13
1	#FF220E	#FF220E
1	#FF3C20	#FF3C20
1	#FF4023	#FF4023
1	#FF4427	#FF4427
1	#FF4829	#FF4829
1	#FF4B2C	#FF4B2C
1	#FF4E2F	#FF4E2F
1	#FF5131	#FF5131
1	#FF5434	#FF5434
1	#FF5636	#FF5636
1	#FF5938	#FF5938
1	#FF5B3B	#FF5B3B
1	#FF5E3D	#FF5E3D
1	#FF603F	#FF603F
1	#FF6241	#FF6241
1	#FF6442	#FF6442
1	#FF6644	#FF6644
1	#FF6746	#FF6746
