xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	PANEL
-0.5	0.5	0 14	itération	0	itération	14	1
0.5	1.5	1 14	itération	1	itération	14	1
1.5	2.5	2 14	itération	2	itération	14	1
2.5	3.5	3 14	itération	3	itération	14	1
3.5	4.5	4 14	itération	4	itération	14	1
4.5	5.5	5 14	itération	5	itération	14	1
5.5	6.5	6 14	itération	6	itération	14	1
6.5	7.5	7 14	itération	7	itération	14	1
7.5	8.5	8 14	itération	8	itération	14	1
8.5	9.5	9 14	itération	9	itération	14	1
9.5	10.5	10 14	itération	10	itération	14	1
10.5	11.5	11 14	itération	11	itération	14	1
11.5	12.5	12 14	itération	12	itération	14	1
12.5	13.5	13 14	itération	13	itération	14	1
13.5	14.5	1	itération	14	itération	14	1
14.5	15.5	15 14	itération	15	itération	14	1
15.5	16.5	16 14	itération	16	itération	14	1
16.5	17.5	17 14	itération	17	itération	14	1
17.5	18.5	18 14	itération	18	itération	14	1
18.5	19.5	19 14	itération	19	itération	14	1
19.5	20.5	20 14	itération	20	itération	14	1
20.5	21.5	21 14	itération	21	itération	14	1
21.5	22.5	22 14	itération	22	itération	14	1
22.5	23.5	23 14	itération	23	itération	14	1
23.5	24.5	24 14	itération	24	itération	14	1
24.5	25.5	25 14	itération	25	itération	14	1
25.5	26.5	26 14	itération	26	itération	14	1
26.5	27.5	27 14	itération	27	itération	14	1
27.5	28.5	28 14	itération	28	itération	14	1
28.5	29.5	29 14	itération	29	itération	14	1
29.5	30.5	30 14	itération	30	itération	14	1
30.5	31.5	31 14	itération	31	itération	14	1
31.5	32.5	32 14	itération	32	itération	14	1
32.5	33.5	33 14	itération	33	itération	14	1
33.5	34.5	34 14	itération	34	itération	14	1
34.5	35.5	35 14	itération	35	itération	14	1
35.5	36.5	36 14	itération	36	itération	14	1
36.5	37.5	37 14	itération	37	itération	14	1
37.5	38.5	38 14	itération	38	itération	14	1
38.5	39.5	39 14	itération	39	itération	14	1
39.5	40.5	40 14	itération	40	itération	14	1
-0.5	0.5	0 15	itération	0	itération	15	1
0.5	1.5	1 15	itération	1	itération	15	1
1.5	2.5	2 15	itération	2	itération	15	1
2.5	3.5	3 15	itération	3	itération	15	1
3.5	4.5	4 15	itération	4	itération	15	1
4.5	5.5	5 15	itération	5	itération	15	1
5.5	6.5	6 15	itération	6	itération	15	1
6.5	7.5	7 15	itération	7	itération	15	1
7.5	8.5	8 15	itération	8	itération	15	1
8.5	9.5	9 15	itération	9	itération	15	1
9.5	10.5	10 15	itération	10	itération	15	1
10.5	11.5	11 15	itération	11	itération	15	1
11.5	12.5	12 15	itération	12	itération	15	1
12.5	13.5	13 15	itération	13	itération	15	1
13.5	14.5	14 15	itération	14	itération	15	1
14.5	15.5	1	itération	15	itération	15	1
15.5	16.5	16 15	itération	16	itération	15	1
16.5	17.5	17 15	itération	17	itération	15	1
17.5	18.5	18 15	itération	18	itération	15	1
18.5	19.5	19 15	itération	19	itération	15	1
19.5	20.5	20 15	itération	20	itération	15	1
20.5	21.5	21 15	itération	21	itération	15	1
21.5	22.5	22 15	itération	22	itération	15	1
22.5	23.5	23 15	itération	23	itération	15	1
23.5	24.5	24 15	itération	24	itération	15	1
24.5	25.5	25 15	itération	25	itération	15	1
25.5	26.5	26 15	itération	26	itération	15	1
26.5	27.5	27 15	itération	27	itération	15	1
27.5	28.5	28 15	itération	28	itération	15	1
28.5	29.5	29 15	itération	29	itération	15	1
29.5	30.5	30 15	itération	30	itération	15	1
30.5	31.5	31 15	itération	31	itération	15	1
31.5	32.5	32 15	itération	32	itération	15	1
32.5	33.5	33 15	itération	33	itération	15	1
33.5	34.5	34 15	itération	34	itération	15	1
34.5	35.5	35 15	itération	35	itération	15	1
35.5	36.5	36 15	itération	36	itération	15	1
36.5	37.5	37 15	itération	37	itération	15	1
37.5	38.5	38 15	itération	38	itération	15	1
38.5	39.5	39 15	itération	39	itération	15	1
39.5	40.5	40 15	itération	40	itération	15	1
-0.5	0.5	0 16	itération	0	itération	16	1
0.5	1.5	1 16	itération	1	itération	16	1
1.5	2.5	2 16	itération	2	itération	16	1
2.5	3.5	3 16	itération	3	itération	16	1
3.5	4.5	4 16	itération	4	itération	16	1
4.5	5.5	5 16	itération	5	itération	16	1
5.5	6.5	6 16	itération	6	itération	16	1
6.5	7.5	7 16	itération	7	itération	16	1
7.5	8.5	8 16	itération	8	itération	16	1
8.5	9.5	9 16	itération	9	itération	16	1
9.5	10.5	10 16	itération	10	itération	16	1
10.5	11.5	11 16	itération	11	itération	16	1
11.5	12.5	12 16	itération	12	itération	16	1
12.5	13.5	13 16	itération	13	itération	16	1
13.5	14.5	14 16	itération	14	itération	16	1
14.5	15.5	15 16	itération	15	itération	16	1
15.5	16.5	1	itération	16	itération	16	1
16.5	17.5	17 16	itération	17	itération	16	1
17.5	18.5	18 16	itération	18	itération	16	1
18.5	19.5	19 16	itération	19	itération	16	1
19.5	20.5	20 16	itération	20	itération	16	1
20.5	21.5	21 16	itération	21	itération	16	1
21.5	22.5	22 16	itération	22	itération	16	1
22.5	23.5	23 16	itération	23	itération	16	1
23.5	24.5	24 16	itération	24	itération	16	1
24.5	25.5	25 16	itération	25	itération	16	1
25.5	26.5	26 16	itération	26	itération	16	1
26.5	27.5	27 16	itération	27	itération	16	1
27.5	28.5	28 16	itération	28	itération	16	1
28.5	29.5	29 16	itération	29	itération	16	1
29.5	30.5	30 16	itération	30	itération	16	1
30.5	31.5	31 16	itération	31	itération	16	1
31.5	32.5	32 16	itération	32	itération	16	1
32.5	33.5	33 16	itération	33	itération	16	1
33.5	34.5	34 16	itération	34	itération	16	1
34.5	35.5	35 16	itération	35	itération	16	1
35.5	36.5	36 16	itération	36	itération	16	1
36.5	37.5	37 16	itération	37	itération	16	1
37.5	38.5	38 16	itération	38	itération	16	1
38.5	39.5	39 16	itération	39	itération	16	1
39.5	40.5	40 16	itération	40	itération	16	1
-0.5	0.5	0 17	itération	0	itération	17	1
0.5	1.5	1 17	itération	1	itération	17	1
1.5	2.5	2 17	itération	2	itération	17	1
2.5	3.5	3 17	itération	3	itération	17	1
3.5	4.5	4 17	itération	4	itération	17	1
4.5	5.5	5 17	itération	5	itération	17	1
5.5	6.5	6 17	itération	6	itération	17	1
6.5	7.5	7 17	itération	7	itération	17	1
7.5	8.5	8 17	itération	8	itération	17	1
8.5	9.5	9 17	itération	9	itération	17	1
9.5	10.5	10 17	itération	10	itération	17	1
10.5	11.5	11 17	itération	11	itération	17	1
11.5	12.5	12 17	itération	12	itération	17	1
12.5	13.5	13 17	itération	13	itération	17	1
13.5	14.5	14 17	itération	14	itération	17	1
14.5	15.5	15 17	itération	15	itération	17	1
15.5	16.5	16 17	itération	16	itération	17	1
16.5	17.5	1	itération	17	itération	17	1
17.5	18.5	18 17	itération	18	itération	17	1
18.5	19.5	19 17	itération	19	itération	17	1
19.5	20.5	20 17	itération	20	itération	17	1
20.5	21.5	21 17	itération	21	itération	17	1
21.5	22.5	22 17	itération	22	itération	17	1
22.5	23.5	23 17	itération	23	itération	17	1
23.5	24.5	24 17	itération	24	itération	17	1
24.5	25.5	25 17	itération	25	itération	17	1
25.5	26.5	26 17	itération	26	itération	17	1
26.5	27.5	27 17	itération	27	itération	17	1
27.5	28.5	28 17	itération	28	itération	17	1
28.5	29.5	29 17	itération	29	itération	17	1
29.5	30.5	30 17	itération	30	itération	17	1
30.5	31.5	31 17	itération	31	itération	17	1
31.5	32.5	32 17	itération	32	itération	17	1
32.5	33.5	33 17	itération	33	itération	17	1
33.5	34.5	34 17	itération	34	itération	17	1
34.5	35.5	35 17	itération	35	itération	17	1
35.5	36.5	36 17	itération	36	itération	17	1
36.5	37.5	37 17	itération	37	itération	17	1
37.5	38.5	38 17	itération	38	itération	17	1
38.5	39.5	39 17	itération	39	itération	17	1
39.5	40.5	40 17	itération	40	itération	17	1
-0.5	0.5	0 18	itération	0	itération	18	1
0.5	1.5	1 18	itération	1	itération	18	1
1.5	2.5	2 18	itération	2	itération	18	1
2.5	3.5	3 18	itération	3	itération	18	1
3.5	4.5	4 18	itération	4	itération	18	1
4.5	5.5	5 18	itération	5	itération	18	1
5.5	6.5	6 18	itération	6	itération	18	1
6.5	7.5	7 18	itération	7	itération	18	1
7.5	8.5	8 18	itération	8	itération	18	1
8.5	9.5	9 18	itération	9	itération	18	1
9.5	10.5	10 18	itération	10	itération	18	1
10.5	11.5	11 18	itération	11	itération	18	1
11.5	12.5	12 18	itération	12	itération	18	1
12.5	13.5	13 18	itération	13	itération	18	1
13.5	14.5	14 18	itération	14	itération	18	1
14.5	15.5	15 18	itération	15	itération	18	1
15.5	16.5	16 18	itération	16	itération	18	1
16.5	17.5	17 18	itération	17	itération	18	1
17.5	18.5	1	itération	18	itération	18	1
18.5	19.5	19 18	itération	19	itération	18	1
19.5	20.5	20 18	itération	20	itération	18	1
20.5	21.5	21 18	itération	21	itération	18	1
21.5	22.5	22 18	itération	22	itération	18	1
22.5	23.5	23 18	itération	23	itération	18	1
23.5	24.5	24 18	itération	24	itération	18	1
24.5	25.5	25 18	itération	25	itération	18	1
25.5	26.5	26 18	itération	26	itération	18	1
26.5	27.5	27 18	itération	27	itération	18	1
27.5	28.5	28 18	itération	28	itération	18	1
28.5	29.5	29 18	itération	29	itération	18	1
29.5	30.5	30 18	itération	30	itération	18	1
30.5	31.5	31 18	itération	31	itération	18	1
31.5	32.5	32 18	itération	32	itération	18	1
32.5	33.5	33 18	itération	33	itération	18	1
33.5	34.5	34 18	itération	34	itération	18	1
34.5	35.5	35 18	itération	35	itération	18	1
35.5	36.5	36 18	itération	36	itération	18	1
36.5	37.5	37 18	itération	37	itération	18	1
37.5	38.5	38 18	itération	38	itération	18	1
38.5	39.5	39 18	itération	39	itération	18	1
39.5	40.5	40 18	itération	40	itération	18	1
-0.5	0.5	0 19	itération	0	itération	19	1
0.5	1.5	1 19	itération	1	itération	19	1
1.5	2.5	2 19	itération	2	itération	19	1
2.5	3.5	3 19	itération	3	itération	19	1
3.5	4.5	4 19	itération	4	itération	19	1
4.5	5.5	5 19	itération	5	itération	19	1
5.5	6.5	6 19	itération	6	itération	19	1
6.5	7.5	7 19	itération	7	itération	19	1
7.5	8.5	8 19	itération	8	itération	19	1
8.5	9.5	9 19	itération	9	itération	19	1
9.5	10.5	10 19	itération	10	itération	19	1
10.5	11.5	11 19	itération	11	itération	19	1
11.5	12.5	12 19	itération	12	itération	19	1
12.5	13.5	13 19	itération	13	itération	19	1
13.5	14.5	14 19	itération	14	itération	19	1
14.5	15.5	15 19	itération	15	itération	19	1
15.5	16.5	16 19	itération	16	itération	19	1
16.5	17.5	17 19	itération	17	itération	19	1
17.5	18.5	18 19	itération	18	itération	19	1
18.5	19.5	1	itération	19	itération	19	1
19.5	20.5	20 19	itération	20	itération	19	1
20.5	21.5	21 19	itération	21	itération	19	1
21.5	22.5	22 19	itération	22	itération	19	1
22.5	23.5	23 19	itération	23	itération	19	1
23.5	24.5	24 19	itération	24	itération	19	1
24.5	25.5	25 19	itération	25	itération	19	1
25.5	26.5	26 19	itération	26	itération	19	1
26.5	27.5	27 19	itération	27	itération	19	1
27.5	28.5	28 19	itération	28	itération	19	1
28.5	29.5	29 19	itération	29	itération	19	1
29.5	30.5	30 19	itération	30	itération	19	1
30.5	31.5	31 19	itération	31	itération	19	1
31.5	32.5	32 19	itération	32	itération	19	1
32.5	33.5	33 19	itération	33	itération	19	1
33.5	34.5	34 19	itération	34	itération	19	1
34.5	35.5	35 19	itération	35	itération	19	1
35.5	36.5	36 19	itération	36	itération	19	1
36.5	37.5	37 19	itération	37	itération	19	1
37.5	38.5	38 19	itération	38	itération	19	1
38.5	39.5	39 19	itération	39	itération	19	1
39.5	40.5	40 19	itération	40	itération	19	1
-0.5	0.5	0 20	itération	0	itération	20	1
0.5	1.5	1 20	itération	1	itération	20	1
1.5	2.5	2 20	itération	2	itération	20	1
2.5	3.5	3 20	itération	3	itération	20	1
3.5	4.5	4 20	itération	4	itération	20	1
4.5	5.5	5 20	itération	5	itération	20	1
5.5	6.5	6 20	itération	6	itération	20	1
6.5	7.5	7 20	itération	7	itération	20	1
7.5	8.5	8 20	itération	8	itération	20	1
8.5	9.5	9 20	itération	9	itération	20	1
9.5	10.5	10 20	itération	10	itération	20	1
10.5	11.5	11 20	itération	11	itération	20	1
11.5	12.5	12 20	itération	12	itération	20	1
12.5	13.5	13 20	itération	13	itération	20	1
13.5	14.5	14 20	itération	14	itération	20	1
14.5	15.5	15 20	itération	15	itération	20	1
15.5	16.5	16 20	itération	16	itération	20	1
16.5	17.5	17 20	itération	17	itération	20	1
17.5	18.5	18 20	itération	18	itération	20	1
18.5	19.5	19 20	itération	19	itération	20	1
19.5	20.5	1	itération	20	itération	20	1
20.5	21.5	21 20	itération	21	itération	20	1
21.5	22.5	22 20	itération	22	itération	20	1
22.5	23.5	23 20	itération	23	itération	20	1
23.5	24.5	24 20	itération	24	itération	20	1
24.5	25.5	25 20	itération	25	itération	20	1
25.5	26.5	26 20	itération	26	itération	20	1
26.5	27.5	27 20	itération	27	itération	20	1
27.5	28.5	28 20	itération	28	itération	20	1
28.5	29.5	29 20	itération	29	itération	20	1
29.5	30.5	30 20	itération	30	itération	20	1
30.5	31.5	31 20	itération	31	itération	20	1
31.5	32.5	32 20	itération	32	itération	20	1
32.5	33.5	33 20	itération	33	itération	20	1
33.5	34.5	34 20	itération	34	itération	20	1
34.5	35.5	35 20	itération	35	itération	20	1
35.5	36.5	36 20	itération	36	itération	20	1
36.5	37.5	37 20	itération	37	itération	20	1
37.5	38.5	38 20	itération	38	itération	20	1
38.5	39.5	39 20	itération	39	itération	20	1
39.5	40.5	40 20	itération	40	itération	20	1
-0.5	0.5	0 21	itération	0	itération	21	1
0.5	1.5	1 21	itération	1	itération	21	1
1.5	2.5	2 21	itération	2	itération	21	1
2.5	3.5	3 21	itération	3	itération	21	1
3.5	4.5	4 21	itération	4	itération	21	1
4.5	5.5	5 21	itération	5	itération	21	1
5.5	6.5	6 21	itération	6	itération	21	1
6.5	7.5	7 21	itération	7	itération	21	1
7.5	8.5	8 21	itération	8	itération	21	1
8.5	9.5	9 21	itération	9	itération	21	1
9.5	10.5	10 21	itération	10	itération	21	1
10.5	11.5	11 21	itération	11	itération	21	1
11.5	12.5	12 21	itération	12	itération	21	1
12.5	13.5	13 21	itération	13	itération	21	1
13.5	14.5	14 21	itération	14	itération	21	1
14.5	15.5	15 21	itération	15	itération	21	1
15.5	16.5	16 21	itération	16	itération	21	1
16.5	17.5	17 21	itération	17	itération	21	1
17.5	18.5	18 21	itération	18	itération	21	1
18.5	19.5	19 21	itération	19	itération	21	1
19.5	20.5	20 21	itération	20	itération	21	1
20.5	21.5	1	itération	21	itération	21	1
21.5	22.5	22 21	itération	22	itération	21	1
22.5	23.5	23 21	itération	23	itération	21	1
23.5	24.5	24 21	itération	24	itération	21	1
24.5	25.5	25 21	itération	25	itération	21	1
25.5	26.5	26 21	itération	26	itération	21	1
26.5	27.5	27 21	itération	27	itération	21	1
27.5	28.5	28 21	itération	28	itération	21	1
28.5	29.5	29 21	itération	29	itération	21	1
29.5	30.5	30 21	itération	30	itération	21	1
30.5	31.5	31 21	itération	31	itération	21	1
31.5	32.5	32 21	itération	32	itération	21	1
32.5	33.5	33 21	itération	33	itération	21	1
33.5	34.5	34 21	itération	34	itération	21	1
34.5	35.5	35 21	itération	35	itération	21	1
35.5	36.5	36 21	itération	36	itération	21	1
36.5	37.5	37 21	itération	37	itération	21	1
37.5	38.5	38 21	itération	38	itération	21	1
38.5	39.5	39 21	itération	39	itération	21	1
39.5	40.5	40 21	itération	40	itération	21	1
-0.5	0.5	0 22	itération	0	itération	22	1
0.5	1.5	1 22	itération	1	itération	22	1
1.5	2.5	2 22	itération	2	itération	22	1
2.5	3.5	3 22	itération	3	itération	22	1
3.5	4.5	4 22	itération	4	itération	22	1
4.5	5.5	5 22	itération	5	itération	22	1
5.5	6.5	6 22	itération	6	itération	22	1
6.5	7.5	7 22	itération	7	itération	22	1
7.5	8.5	8 22	itération	8	itération	22	1
8.5	9.5	9 22	itération	9	itération	22	1
9.5	10.5	10 22	itération	10	itération	22	1
10.5	11.5	11 22	itération	11	itération	22	1
11.5	12.5	12 22	itération	12	itération	22	1
12.5	13.5	13 22	itération	13	itération	22	1
13.5	14.5	14 22	itération	14	itération	22	1
14.5	15.5	15 22	itération	15	itération	22	1
15.5	16.5	16 22	itération	16	itération	22	1
16.5	17.5	17 22	itération	17	itération	22	1
17.5	18.5	18 22	itération	18	itération	22	1
18.5	19.5	19 22	itération	19	itération	22	1
19.5	20.5	20 22	itération	20	itération	22	1
20.5	21.5	21 22	itération	21	itération	22	1
21.5	22.5	1	itération	22	itération	22	1
22.5	23.5	23 22	itération	23	itération	22	1
23.5	24.5	24 22	itération	24	itération	22	1
24.5	25.5	25 22	itération	25	itération	22	1
25.5	26.5	26 22	itération	26	itération	22	1
26.5	27.5	27 22	itération	27	itération	22	1
27.5	28.5	28 22	itération	28	itération	22	1
28.5	29.5	29 22	itération	29	itération	22	1
29.5	30.5	30 22	itération	30	itération	22	1
30.5	31.5	31 22	itération	31	itération	22	1
31.5	32.5	32 22	itération	32	itération	22	1
32.5	33.5	33 22	itération	33	itération	22	1
33.5	34.5	34 22	itération	34	itération	22	1
34.5	35.5	35 22	itération	35	itération	22	1
35.5	36.5	36 22	itération	36	itération	22	1
36.5	37.5	37 22	itération	37	itération	22	1
37.5	38.5	38 22	itération	38	itération	22	1
38.5	39.5	39 22	itération	39	itération	22	1
39.5	40.5	40 22	itération	40	itération	22	1
-0.5	0.5	0 23	itération	0	itération	23	1
0.5	1.5	1 23	itération	1	itération	23	1
1.5	2.5	2 23	itération	2	itération	23	1
2.5	3.5	3 23	itération	3	itération	23	1
3.5	4.5	4 23	itération	4	itération	23	1
4.5	5.5	5 23	itération	5	itération	23	1
5.5	6.5	6 23	itération	6	itération	23	1
6.5	7.5	7 23	itération	7	itération	23	1
7.5	8.5	8 23	itération	8	itération	23	1
8.5	9.5	9 23	itération	9	itération	23	1
9.5	10.5	10 23	itération	10	itération	23	1
10.5	11.5	11 23	itération	11	itération	23	1
11.5	12.5	12 23	itération	12	itération	23	1
12.5	13.5	13 23	itération	13	itération	23	1
13.5	14.5	14 23	itération	14	itération	23	1
14.5	15.5	15 23	itération	15	itération	23	1
15.5	16.5	16 23	itération	16	itération	23	1
16.5	17.5	17 23	itération	17	itération	23	1
17.5	18.5	18 23	itération	18	itération	23	1
18.5	19.5	19 23	itération	19	itération	23	1
19.5	20.5	20 23	itération	20	itération	23	1
20.5	21.5	21 23	itération	21	itération	23	1
21.5	22.5	22 23	itération	22	itération	23	1
22.5	23.5	1	itération	23	itération	23	1
23.5	24.5	24 23	itération	24	itération	23	1
24.5	25.5	25 23	itération	25	itération	23	1
25.5	26.5	26 23	itération	26	itération	23	1
26.5	27.5	27 23	itération	27	itération	23	1
27.5	28.5	28 23	itération	28	itération	23	1
28.5	29.5	29 23	itération	29	itération	23	1
29.5	30.5	30 23	itération	30	itération	23	1
30.5	31.5	31 23	itération	31	itération	23	1
31.5	32.5	32 23	itération	32	itération	23	1
32.5	33.5	33 23	itération	33	itération	23	1
33.5	34.5	34 23	itération	34	itération	23	1
34.5	35.5	35 23	itération	35	itération	23	1
35.5	36.5	36 23	itération	36	itération	23	1
36.5	37.5	37 23	itération	37	itération	23	1
37.5	38.5	38 23	itération	38	itération	23	1
38.5	39.5	39 23	itération	39	itération	23	1
39.5	40.5	40 23	itération	40	itération	23	1
-0.5	0.5	0 24	itération	0	itération	24	1
0.5	1.5	1 24	itération	1	itération	24	1
1.5	2.5	2 24	itération	2	itération	24	1
2.5	3.5	3 24	itération	3	itération	24	1
3.5	4.5	4 24	itération	4	itération	24	1
4.5	5.5	5 24	itération	5	itération	24	1
5.5	6.5	6 24	itération	6	itération	24	1
6.5	7.5	7 24	itération	7	itération	24	1
7.5	8.5	8 24	itération	8	itération	24	1
8.5	9.5	9 24	itération	9	itération	24	1
9.5	10.5	10 24	itération	10	itération	24	1
10.5	11.5	11 24	itération	11	itération	24	1
11.5	12.5	12 24	itération	12	itération	24	1
12.5	13.5	13 24	itération	13	itération	24	1
13.5	14.5	14 24	itération	14	itération	24	1
14.5	15.5	15 24	itération	15	itération	24	1
15.5	16.5	16 24	itération	16	itération	24	1
16.5	17.5	17 24	itération	17	itération	24	1
17.5	18.5	18 24	itération	18	itération	24	1
18.5	19.5	19 24	itération	19	itération	24	1
19.5	20.5	20 24	itération	20	itération	24	1
20.5	21.5	21 24	itération	21	itération	24	1
21.5	22.5	22 24	itération	22	itération	24	1
22.5	23.5	23 24	itération	23	itération	24	1
23.5	24.5	1	itération	24	itération	24	1
24.5	25.5	25 24	itération	25	itération	24	1
25.5	26.5	26 24	itération	26	itération	24	1
26.5	27.5	27 24	itération	27	itération	24	1
27.5	28.5	28 24	itération	28	itération	24	1
28.5	29.5	29 24	itération	29	itération	24	1
29.5	30.5	30 24	itération	30	itération	24	1
30.5	31.5	31 24	itération	31	itération	24	1
31.5	32.5	32 24	itération	32	itération	24	1
32.5	33.5	33 24	itération	33	itération	24	1
